"blkgrp","blkgrps","population","households","land_acres","ht_ami","ht_80ami","ht_nmi","h_ami","h_80ami","h_nmi","t_ami","t_80ami","t_nmi","co2_per_hh_local","co2_per_acre_local","autos_per_hh_ami","autos_per_hh_80ami","autos_per_hh_nmi","vmt_per_hh_ami","vmt_per_hh_80ami","vmt_per_hh_nmi","pct_transit_commuters_ami","pct_transit_commuters_80ami","pct_transit_commuters_nmi","t_cost_ami","t_cost_80ami","t_cost_nmi","auto_ownership_cost_ami","auto_ownership_cost_80ami","auto_ownership_cost_nmi","vmt_cost_ami","vmt_cost_80ami","vmt_cost_nmi","transit_cost_ami","transit_cost_80ami","transit_cost_nmi","transit_trips_ami","transit_trips_80ami","transit_trips_nmi","compact_ndx","emp_ovrll_ndx","res_density","gross_hh_density","hh_gravity","frac_sfd","emp_gravity","emp_ndx","block_size","intersection_density","avg_block_perimeter_meters","h_cost","median_smoc","median_gross_rent","pct_owner_occupied_hu","pct_renter_occupied_hu"
"""360910625082""",1,489,299,714.37,36,42,40,18,22,21,18,19,20,6.18,2.59,1.45,1,1,18153,15946,18370,2,2,2,11086,9575,10515,8267,7100,7661,2806,2463,2838,13,12,16,13,11,15,8.8,5.1,1.73,0.42,8785,4,13184,88,20,56,1282,928,NA,928,5,95
"""360010025004""",1,450,161,12.91,35,40,40,19,24,22,16,16,17,NA,NA,1.28,1,1,14973,12695,15258,9,8,10,9728,8026,9354,7281,5945,6850,2314,1961,2357,133,121,147,130,118,143,9,9.8,10.98,12.47,24363,10,66279,88,2,744,400,998,NA,998,48,52
"""360010020002""",1,1590,541,31.52,36,42,41,20,24,23,17,17,18,7.1,121.8,1.35,1,1,16287,14367,16474,9,8,9,10367,8683,9940,7717,6337,7255,2517,2220,2545,133,126,141,130,123,138,8.2,9.8,13.55,17.16,25355,44,51495,87,5,467,621,1016,1238,851,43,57
"""360010021001""",1,1032,452,29.56,32,37,36,18,23,21,13,14,15,4.91,75.13,1.1,1,1,12083,10335,12215,14,14,15,8352,6902,7921,6269,5103,5806,1867,1597,1887,215,202,228,210,197,223,9.6,9.9,23.83,15.29,32662,0,80134,88,3,390,495,958,2075,893,6,94
"""360010021002""",1,1223,157,257.31,39,45,44,21,26,24,17,18,19,5.17,3.16,1.43,1,1,16782,14633,17042,9,9,10,10874,9217,10443,8142,6821,7667,2594,2261,2633,139,135,143,136,132,139,7.4,9.9,3.81,0.61,31469,35,64665,88,26,99,1191,1097,1547,716,46,54
"""360010021003""",1,699,305,74.05,33,38,37,17,22,20,15,16,17,5.48,22.57,1.24,1,1,14447,12485,14646,11,11,12,9475,7943,9041,7071,5849,6602,2233,1929,2263,170,165,177,166,161,172,8.9,9.9,18.78,4.12,33879,13,70260,88,12,182,903,907,NA,907,20,80
"""360010025005""",1,361,193,14.85,31,35,35,16,19,18,15,16,17,5.15,66.88,1.25,1,1,14060,12401,14158,10,10,11,9460,7916,9002,7138,5857,6654,2173,1916,2187,148,143,161,145,140,157,9.1,9.7,11.22,12.99,23447,28,59132,88,2,776,454,809,1305,683,20,80
"""360010026002""",1,932,392,79.41,29,33,33,14,18,17,15,15,16,4.76,23.5,1.2,1,1,14152,12327,14307,10,10,11,9162,7671,8710,6825,5623,6342,2187,1904,2210,150,144,158,146,141,154,9.2,9.9,8.55,4.94,26760,10,66590,88,9,250,760,750,NA,750,9,91
"""360010026003""",1,1656,624,197.52,32,36,36,15,19,18,16,17,18,6.64,20.99,1.32,1,1,15943,13850,16182,9,8,9,10113,8486,9686,7515,6220,7045,2464,2140,2500,133,126,141,130,123,138,8.6,9.8,6.96,3.16,22959,18,49909,87,8,262,706,802,NA,802,33,67
"""360010129003""",1,462,289,22.85,32,36,36,15,19,17,17,18,18,5.18,65.54,1.4,1,1,14774,12873,14927,7,6,7,10350,8762,9834,7966,6679,7417,2283,1989,2306,100,94,111,98,91,109,9.5,7.2,13.25,12.65,15415,2,14363,87,3,420,459,775,NA,775,7,93
"""360010130004""",1,1364,585,542.26,44,51,50,24,29,27,20,22,22,8.1,8.74,1.64,1,2,20034,17801,20289,4,4,4,12526,10763,12025,9370,7954,8830,3096,2750,3134,59,59,60,58,57,59,6.6,7.8,2.55,1.08,16253,46,16817,87,34,73,1326,1223,1680,834,46,54
"""360010131002""",1,777,369,39.71,38,44,43,21,26,24,17,18,19,6.58,61.1,1.42,1,1,15987,13800,16222,9,8,9,10697,8980,10248,8095,6722,7604,2471,2132,2506,130,126,139,127,123,135,8.9,8.5,12.81,9.29,20131,19,27406,88,2,467,395,1066,1400,810,43,57
"""360010132002""",1,880,383,29.9,31,35,35,14,18,17,16,17,18,5.11,65.4,1.36,1,1,14765,12803,14951,9,9,10,10210,8563,9756,7792,6457,7299,2282,1978,2310,136,128,148,132,125,144,9.3,8.4,13.38,12.81,21108,6,29370,88,2,642,428,746,1240,588,24,76
"""360910613025""",1,1173,399,571.74,NA,NA,NA,NA,NA,NA,24,26,27,10.8,7.54,2,2,2,24189,21567,24566,0,0,0,15160,13111,14647,11418,9777,10848,3738,3332,3795,4,2,3,4,2,3,1.2,5.4,2.22,0.7,6747,100,6131,84,36,40,1557,NA,NA,NA,92,8
"""360010014001""",1,1542,1038,44.67,33,39,38,20,25,23,13,14,15,4.77,110.87,1.09,1,1,11899,10138,12044,18,17,20,8315,6901,7919,6204,5085,5765,1839,1566,1861,272,249,293,265,243,286,9.4,9.9,30.21,23.24,29938,4,78299,89,4,358,597,1044,2208,861,14,86
"""360910614032""",1,763,281,1360.67,41,47,46,18,22,20,23,25,26,9.03,1.86,1.89,2,2,23519,20998,23868,1,1,1,14451,12573,13912,10809,9324,10219,3635,3244,3687,6,6,6,6,5,6,2.9,6.5,0.54,0.21,5843,71,6328,84,105,20,2636,919,NA,919,70,30
"""360910612005""",1,1017,459,112.92,45,53,51,27,34,32,18,19,20,6.86,27.87,1.5,1,1,17011,15144,17126,4,4,4,11196,9591,10638,8537,7223,7958,2629,2340,2646,30,29,34,29,28,34,8.8,6.9,7.52,4.06,10466,32,19003,88,4,317,516,1417,NA,1417,17,83
"""360910612006""",1,716,284,211.89,63,75,72,41,51,47,22,24,24,9.62,12.9,1.81,2,2,21508,19088,21792,1,1,1,13689,11738,13186,10358,8784,9810,3324,2949,3367,7,5,9,7,5,9,4.6,6.9,2.95,1.34,10328,85,18491,88,7,223,729,2120,2120,NA,77,23
"""360010143024""",1,2348,849,7821.81,56,66,64,33,41,38,23,26,26,10.93,1.19,1.91,2,2,23604,20714,24030,0,0,0,14550,12710,13990,10897,9510,10273,3648,3200,3712,4,0,4,4,0,4,3.3,7.1,1.13,0.11,5722,57,7245,84,78,14,2672,1695,1799,1315,78,22
"""360910613023""",1,1078,388,755.13,51,60,58,27,34,31,24,26,27,10.57,5.43,1.97,2,2,23895,21177,24293,1,1,1,14969,12972,14451,11269,9696,10690,3693,3271,3753,7,5,7,7,5,7,2.2,4.9,0.72,0.51,6317,78,7112,85,54,44,1450,1414,1414,NA,86,14
"""360010138017""",1,570,265,2682.71,NA,NA,NA,NA,NA,NA,24,27,27,9.53,0.94,2.04,2,2,23351,20896,23684,0,0,0,15235,13233,14705,11626,10005,11046,3609,3228,3659,0,0,0,0,0,0,1,7.2,0.33,0.1,9902,100,17418,87,89,16,2404,NA,NA,NA,86,14
"""360010138022""",1,674,246,346.37,62,73,71,39,48,45,23,25,26,11.08,7.87,1.92,2,2,23070,20486,23448,0,0,1,14522,12443,14063,10950,9275,10432,3565,3165,3622,7,3,8,6,3,8,1.4,8.1,1.46,0.71,9660,98,15499,86,23,63,1341,2000,2000,NA,98,2
"""360010139012""",1,1572,588,658.86,48,56,55,26,33,30,22,23,24,9.56,8.53,1.8,2,2,21267,18848,21597,3,3,4,13619,11698,13153,10282,8744,9760,3287,2912,3336,51,42,57,49,41,55,2.9,8.9,1.68,0.89,13043,84,32795,88,35,68,1668,1365,1470,904,81,19
"""360010139023""",1,2607,1161,731.07,45,52,51,25,31,29,20,21,22,8.14,12.92,1.63,1,2,19398,17246,19658,3,3,4,12323,10517,11877,9277,7813,8783,2998,2664,3037,48,40,57,47,39,56,5.7,9.1,2.48,1.59,14464,63,36788,88,20,93,1311,1302,1348,1231,61,39
"""360010142021""",1,1547,718,256.92,42,49,48,23,29,27,19,20,21,7.63,21.32,1.56,1,2,19158,16985,19420,6,5,6,11932,10197,11444,8887,7493,8357,2961,2624,3000,84,80,88,82,78,86,7.4,8.7,3.54,2.79,12635,42,15755,86,12,154,980,1196,1500,951,45,55
"""360010142034""",1,936,412,161.38,59,70,68,38,48,44,21,22,24,8.58,21.9,1.73,2,2,20832,18434,21164,4,4,4,13148,11209,12690,9870,8307,9358,3220,2848,3270,59,54,62,58,53,61,4.8,8.5,2.99,2.55,11530,76,13485,85,8,226,765,1985,2203,1122,80,20
"""360010146093""",1,2304,1207,855.77,43,51,49,25,31,29,19,20,21,7.6,10.71,1.51,1,1,18737,16511,19018,3,3,4,11574,9875,11109,8633,7284,8118,2896,2551,2938,45,40,53,44,39,52,7.6,8.7,7.52,1.41,12543,24,24554,87,32,70,1260,1282,1586,1110,36,64
"""360010142032""",1,1317,466,266.49,65,77,74,42,52,49,23,25,25,10.77,18.83,1.86,2,2,23004,20195,23390,1,0,1,14215,12226,13712,10647,9101,10085,3555,3120,3613,13,6,13,13,5,13,2.1,8.5,2.1,1.75,12140,100,14821,86,9,178,811,2179,2179,NA,100,0
"""360010019023""",1,1006,487,155.48,51,60,59,31,38,35,21,22,23,8.05,25.22,1.7,1,2,20275,17870,20615,4,3,4,12910,10908,12511,9722,8097,9269,3133,2761,3185,55,50,57,54,49,56,2.4,9.8,3.81,3.13,23920,100,44672,87,14,177,929,1590,1590,NA,95,5
"""360010015003""",1,1037,405,32.03,34,40,39,20,25,23,15,15,16,5.11,64.6,1.2,1,1,13150,11429,13277,12,11,12,9031,7541,8582,6825,5608,6348,2032,1766,2051,174,168,184,170,164,179,9.4,9.8,14.7,12.65,33914,11,64434,88,5,240,658,1026,1603,973,8,92
"""360010001002""",1,1083,447,88.18,33,38,37,16,21,19,16,17,18,5.61,28.42,1.34,1,1,16036,14059,16238,7,7,8,10266,8655,9808,7676,6379,7179,2478,2172,2509,111,105,120,109,102,117,8.9,9.4,6.71,5.07,17904,12,40133,88,8,232,747,851,1301,735,21,79
"""360010005013""",1,637,328,16.64,35,40,39,21,26,24,14,15,16,4.75,93.63,1.16,1,1,12858,10934,13057,17,16,18,8842,7332,8441,6598,5404,6150,1987,1689,2017,256,239,274,250,233,268,9.4,9.8,17.52,19.71,29416,3,56358,88,3,615,461,1065,936,1104,23,77
"""360010007001""",1,929,370,274.86,33,38,37,18,22,21,15,16,17,5.92,7.97,1.22,1,1,14902,12887,15130,10,10,11,9445,7896,9024,6991,5760,6528,2303,1991,2337,151,145,158,147,141,154,9,9.9,3.87,1.35,28465,2,59294,88,11,102,1028,932,NA,932,19,81
"""360910606022""",1,1755,766,6284.38,55,64,62,29,37,34,25,28,28,10.22,1.25,2.08,2,2,24885,22062,25299,0,0,0,15726,13807,15133,11880,10399,11225,3846,3408,3908,0,0,0,0,0,0,1.6,3.5,0.45,0.12,3821,80,3597,83,79,19,2008,1525,1608,994,87,13
"""360010005021""",1,2156,120,104.19,30,35,34,15,19,17,15,16,16,2.89,3.33,1.22,1,1,13380,11449,13574,17,17,18,9268,7861,8817,6940,5845,6449,2068,1769,2097,260,248,271,254,242,265,8.9,9.8,6.75,1.15,31869,7,62258,88,17,160,1000,779,NA,779,13,87
"""360010019012""",1,791,375,56.91,46,53,52,27,34,31,18,19,20,7.47,49.21,1.5,1,1,17628,15617,17846,5,5,6,11385,9609,10955,8582,7122,8114,2724,2413,2757,79,75,84,77,73,82,6.6,9.8,6.9,6.59,29013,70,54805,87,9,202,852,1413,1424,1399,57,43
"""360010129004""",1,844,368,39.55,33,38,37,15,19,18,18,19,20,6.87,63.96,1.47,1,1,16516,14208,16787,6,5,7,11037,9335,10556,8393,7058,7862,2553,2195,2593,91,82,100,89,80,98,9.1,7.1,9.61,9.3,14851,6,13916,87,4,405,627,800,NA,800,31,69
"""360010005011""",1,1178,598,27.15,28,32,32,14,18,17,14,14,15,4.22,92.83,1.15,1,1,11812,10101,11943,16,15,17,8617,7185,8188,6555,5406,6088,1826,1560,1845,236,219,255,230,213,249,9.5,9.8,45.49,22.02,32058,6,64982,88,5,354,621,745,1175,710,8,92
"""360010002004""",1,506,269,47.52,27,31,31,13,16,15,14,15,16,4.23,23.94,1.17,1,1,13093,11208,13279,15,13,16,8916,7423,8537,6675,5495,6247,2024,1731,2051,217,196,239,212,192,233,9.4,9.9,7.86,5.66,27333,0,72272,89,3,471,536,677,NA,677,23,77
"""360910625094""",1,1197,596,660.13,49,57,55,27,34,32,21,23,23,8.74,7.89,1.72,2,2,21904,19326,22215,0,0,0,13192,11499,12621,9805,8514,9186,3385,2986,3432,2,0,3,2,0,3,6,6.6,2.94,0.9,9400,44,11293,86,51,48,1630,1426,1917,952,49,51
"""360910624031""",1,1264,678,229.39,45,53,52,25,31,29,20,22,22,7.46,22.04,1.66,1,2,20102,17000,20579,1,0,2,12588,10764,12104,9472,8136,8912,3107,2626,3179,10,2,13,10,2,12,7.4,6.4,7.03,2.96,9148,13,9010,85,10,153,901,1305,1365,1173,69,31
"""360910619033""",1,2801,1200,1616.3,50,59,57,28,35,32,23,25,25,10.18,7.56,1.84,2,2,23137,20144,23588,0,0,0,14068,12213,13543,10490,9101,9896,3576,3112,3644,2,0,3,2,0,3,4,7,1.54,0.74,6287,48,8632,85,58,36,1837,1445,1524,1141,79,21
"""360010135051""",1,830,342,145.52,47,54,53,27,33,31,20,21,22,8.38,19.69,1.63,1,2,19604,17538,19839,4,4,4,12407,10532,11955,9315,7761,8824,3030,2709,3065,62,61,66,60,60,64,6.2,9.1,3.16,2.35,14988,71,25259,87,6,259,593,1385,1613,953,65,35
"""360010136013""",1,1601,484,308.6,55,65,63,33,41,38,23,24,25,11.34,17.79,1.86,2,2,21949,19385,22321,2,2,2,14017,11970,13565,10592,8947,10084,3392,2995,3448,32,29,33,32,28,32,2,8.8,1.57,1.57,15500,98,25539,87,15,120,1096,1710,1710,NA,97,3
"""360010136023""",1,1691,827,226.9,39,46,44,22,27,25,17,18,19,6.81,24.83,1.41,1,1,16514,14752,16648,6,6,7,10706,9105,10209,8062,6736,7538,2552,2279,2572,91,90,99,89,88,97,8.7,8.7,8.97,3.64,15735,24,31234,88,8,175,667,1142,1373,1098,16,84
"""360010136022""",1,1671,562,760.62,60,71,68,39,48,45,21,23,24,9.48,7,1.74,2,2,20843,18585,21130,2,2,2,13205,11309,12740,9952,8409,9441,3221,2871,3264,32,29,35,31,29,34,4.6,8.7,3.26,0.74,15447,70,28798,88,28,71,1280,2004,2308,1326,69,31
"""360010137071""",1,2822,1210,1102.74,54,64,62,33,41,38,22,23,24,8.38,9.2,1.77,2,2,21338,19108,21627,2,2,2,13409,11490,12947,10087,8514,9580,3298,2952,3341,24,24,26,24,23,25,3.8,8.7,60.04,1.1,15524,77,26953,88,41,65,1444,1699,1713,1662,72,28
"""360010138012""",1,2474,884,615.01,49,58,56,28,35,32,22,23,24,9.45,13.58,1.77,2,2,21095,18732,21413,3,2,3,13416,11490,12956,10116,8564,9601,3260,2894,3308,40,32,47,39,31,46,3.5,8.6,1.81,1.44,11826,85,25435,88,20,97,1100,1444,1559,980,80,20
"""360010138015""",1,774,370,626.39,49,57,56,26,33,30,23,24,25,8.73,5.16,1.86,2,2,21987,19150,22438,5,4,5,14089,12081,13636,10623,9063,10100,3398,2958,3466,68,59,70,66,58,68,3.2,7.4,1.75,0.59,11479,60,16072,87,30,65,1199,1358,1358,NA,93,7
"""360010139022""",1,1496,514,154.81,51,60,59,30,38,35,21,23,24,10.11,33.57,1.74,2,2,20933,18405,21293,3,2,3,13225,11241,12801,9950,8369,9464,3235,2843,3289,40,29,48,39,28,47,3.1,9.1,2.94,3.32,13469,88,34028,88,12,145,950,1567,1567,NA,92,8
"""360010140011""",1,2666,1371,490.36,41,49,47,24,29,27,18,19,20,6.53,18.27,1.47,1,1,17454,15418,17678,7,6,8,11203,9538,10749,8402,7061,7904,2697,2382,2731,103,95,114,101,92,111,7.7,9.1,4.03,2.8,16709,34,43381,89,17,115,987,1220,1591,994,38,62
"""360010141001""",1,1325,472,469.26,55,65,63,33,42,39,22,23,25,10.15,10.21,1.8,2,2,21815,19260,22177,1,1,1,13671,11696,13203,10287,8709,9766,3372,2975,3426,12,11,11,12,11,11,3.1,9.3,1.54,1.01,16515,88,28834,87,16,94,969,1734,1814,1152,88,12
"""360010141002""",1,1406,799,425.44,49,58,56,31,38,35,19,20,21,6.17,11.59,1.5,1,1,18754,16394,19079,4,4,5,11542,9800,11088,8579,7208,8071,2898,2533,2947,64,59,69,62,57,67,7.8,9.1,5.28,1.88,13455,23,20742,86,13,119,1021,1593,2200,1091,45,55
"""360010141004""",1,658,256,1663.98,66,78,75,41,52,48,24,26,27,10.1,1.55,2.02,2,2,23338,20699,23746,2,2,2,15154,13094,14664,11518,9872,10966,3607,3198,3668,29,25,30,28,24,29,0.4,8.7,0.81,0.15,9996,100,15126,86,67,37,1718,2146,2146,NA,100,0
"""360010142011""",1,1515,445,310.72,50,59,57,30,37,35,20,22,23,9.4,13.46,1.66,1,2,20319,18005,20626,4,4,4,12687,10830,12221,9487,7991,8972,3140,2782,3186,60,57,62,58,56,61,5.4,9.3,3.55,1.43,14912,69,22576,86,12,161,971,1552,1843,910,69,31
"""360010142012""",1,1165,479,208.41,55,65,63,33,42,39,22,24,24,9.07,20.84,1.78,2,2,22416,19713,22767,1,1,1,13640,11742,13129,10159,8687,9595,3464,3045,3517,17,10,17,16,9,17,3.6,9,2.61,2.3,13449,87,18637,86,11,178,870,1736,1736,NA,86,14
"""360010142024""",1,1326,504,784.98,59,70,67,38,47,43,21,23,24,9.07,5.83,1.71,2,2,21969,19548,22296,2,2,2,13183,11374,12677,9764,8331,9209,3395,3020,3444,24,23,24,23,23,23,5.4,8.2,3.17,0.64,8669,53,9560,84,44,38,1710,1948,2351,1394,58,42
"""360010142013""",1,2186,757,1094.87,54,64,62,33,42,38,21,23,23,10.08,6.97,1.71,2,2,21210,18691,21564,3,2,3,13079,11242,12592,9762,8321,9219,3278,2888,3331,39,34,42,38,33,41,4.8,9.2,1.53,0.69,11669,61,17400,85,33,63,1384,1725,1992,1146,68,32
"""360010142023""",1,2021,828,731.2,68,81,77,45,57,52,23,24,25,9.45,10.7,1.85,2,2,22370,19827,22752,2,2,2,14032,12021,13570,10545,8932,10022,3457,3063,3515,31,26,33,30,25,32,2.7,8.2,1.52,1.13,9182,86,10722,85,18,94,1134,2349,2484,1086,90,10
"""360010142033""",1,790,315,126.85,62,73,71,40,50,46,22,23,24,9.5,23.6,1.8,2,2,21408,18975,21750,2,1,2,13628,11588,13183,10294,8635,9794,3309,2931,3360,25,21,28,25,21,28,2.9,8.6,2.22,2.48,12041,100,14415,85,6,298,627,2081,2081,NA,95,5
"""360010145031""",1,1305,532,1056.46,53,62,60,31,38,35,22,24,25,9.69,4.88,1.81,2,2,22864,20375,23178,1,1,1,13868,11995,13340,10320,8834,9746,3534,3148,3581,15,14,14,14,14,14,4.9,6.1,1.06,0.5,6674,63,7906,85,30,43,1345,1588,1956,947,64,36
"""360010145032""",1,1515,542,312.37,55,64,62,31,39,36,23,25,26,10.48,18.18,1.9,2,2,23401,20735,23767,1,1,1,14490,12413,14010,10862,9201,10326,3617,3203,3672,12,8,12,11,8,11,2.5,6.2,1.96,1.74,6787,96,8077,85,9,180,721,1632,1660,950,96,4
"""360010146071""",1,926,339,1076.88,57,67,65,33,41,38,24,26,27,10.73,3.38,2,2,2,23713,21197,24070,1,1,1,15079,13045,14575,11405,9761,10848,3665,3275,3719,9,9,8,9,9,8,1.1,7,1.01,0.31,9956,96,14666,87,72,26,1925,1693,1693,NA,89,11
"""360010146081""",1,2473,414,550.49,53,62,60,32,40,37,21,22,23,7.06,5.31,1.69,1,2,19777,17711,20007,5,5,5,12787,10955,12313,9657,8151,9143,3057,2736,3091,73,67,80,71,66,78,4.7,9.3,2.41,0.75,14980,85,41631,88,14,134,1056,1679,1840,1351,67,33
"""360010146073""",1,2225,971,717.19,54,64,61,32,40,37,22,24,25,8.88,12.03,1.82,2,2,22222,19851,22522,1,1,1,13857,11925,13353,10402,8837,9853,3434,3067,3479,21,21,21,20,20,20,4.7,5.8,2.05,1.35,10794,73,10929,86,19,106,1222,1646,1958,937,69,31
"""360010146074""",1,2101,739,812.68,63,75,72,39,49,45,24,26,27,10.93,9.94,1.97,2,2,23615,20894,24024,1,1,1,14935,12847,14458,11272,9610,10734,3650,3228,3711,13,10,12,13,10,12,1.4,6.2,1.34,0.91,9735,91,10539,86,33,74,1380,2028,2028,NA,98,2
"""360010146091""",1,961,392,292.43,47,55,54,27,33,31,20,22,23,8.55,11.46,1.68,1,2,20211,17883,20521,5,4,5,12762,10940,12304,9566,8114,9056,3124,2763,3170,71,63,78,70,62,77,5,8.9,1.68,1.34,13779,57,30966,88,42,103,1637,1379,1511,1140,64,36
"""360010146092""",1,1542,744,452.35,48,57,55,27,34,32,21,22,24,8.11,13.34,1.72,2,2,20702,18154,21076,3,2,3,13085,11098,12677,9844,8261,9374,3199,2805,3256,41,32,47,40,31,46,3.5,9.4,2.34,1.64,16055,77,40825,88,14,140,1042,1424,1452,1116,92,8
"""360010146121""",1,1610,667,759.32,56,66,63,33,41,38,23,25,25,9.73,8.54,1.86,2,2,23337,20754,23692,1,1,1,14245,12301,13732,10625,9083,10058,3607,3206,3660,14,11,14,13,11,13,4.4,4.7,1.53,0.88,4675,66,4795,84,25,48,1413,1697,1977,927,73,27
"""360910625031""",1,1523,486,504.28,60,72,69,37,46,43,23,25,26,11.29,10.88,1.91,2,2,23430,20666,23802,0,0,0,14523,12583,13984,10900,9390,10306,3621,3193,3677,2,0,2,2,0,1,2.7,7,1.24,0.96,10054,90,10622,86,15,152,955,1921,1921,NA,90,10
"""360957404004""",1,1022,420,13338.24,53,63,61,27,34,32,26,29,29,10.57,0.33,2.15,2,2,25186,22343,25633,1,0,1,16197,14281,15588,12291,10824,11616,3893,3452,3960,13,5,12,11,4,10,0.8,4.1,0.29,0.03,2193,78,2006,81,191,5,3289,1423,1487,900,89,11
"""360910626012""",1,851,296,727.16,61,72,70,36,45,42,25,27,28,11.67,4.75,2.06,2,2,24996,22116,25417,0,0,0,15652,13647,15095,11789,10231,11169,3863,3417,3927,0,0,0,0,0,0,0.7,5.4,1.05,0.41,5597,100,5947,84,38,43,1586,1864,1864,NA,100,0
"""360957401004""",1,1622,682,8699.7,49,57,55,24,30,28,25,27,28,9.79,0.77,2.04,2,2,24753,22038,25138,0,0,0,15498,13655,14886,11671,10250,11002,3826,3405,3883,2,0,1,1,0,1,2.4,3.1,0.5,0.08,2820,70,3079,83,124,9,2393,1244,1483,537,75,25
"""360957407005""",1,998,437,4802.19,46,54,53,23,28,26,24,26,27,9.42,0.86,1.96,2,2,24026,21356,24405,0,0,0,14915,13099,14314,11194,9799,10536,3713,3299,3770,8,1,8,6,1,7,3.9,2.9,2.95,0.09,2424,60,2479,82,62,17,1627,1169,1364,742,69,31
"""360930320002""",1,821,298,117.95,58,68,66,36,45,41,22,24,25,9.92,25.06,1.83,2,2,21593,18966,21952,1,1,1,13821,11749,13380,10470,8810,9971,3337,2930,3391,14,8,18,14,8,17,2.4,8.4,2.83,2.53,15168,100,22975,87,7,195,699,1853,1853,NA,100,0
"""360930333001""",1,959,371,265.34,46,54,53,25,31,29,22,23,24,8.94,12.49,1.79,2,2,20507,18182,20782,5,5,6,13435,11487,12956,10193,8607,9671,3169,2809,3211,73,71,75,71,69,73,4.8,7.3,3.15,1.4,18870,84,18568,88,8,162,692,1280,1411,811,78,22
"""360930329011""",1,1122,385,342.87,48,56,55,26,33,30,22,24,25,10.01,11.24,1.83,2,2,21579,18992,21917,2,2,2,13795,11875,13284,10432,8915,9872,3335,2934,3386,27,25,26,27,25,26,4.6,7.4,2.38,1.12,18198,76,18138,87,13,106,1133,1356,1434,1077,78,22
"""360930329013""",1,1198,412,328.59,54,63,62,31,38,35,23,25,26,9.92,12.44,1.94,2,2,22678,20064,23039,1,1,1,14577,12500,14099,11059,9388,10528,3505,3100,3559,13,12,12,13,11,12,2.1,6.6,2.08,1.25,15900,98,16201,87,16,103,1240,1594,1594,NA,96,4
"""360930333002""",1,1104,394,112.62,41,47,46,20,25,23,21,22,23,8.85,30.96,1.73,2,2,20411,18252,20636,3,3,3,13078,11163,12588,9878,8297,9354,3155,2820,3188,45,47,46,44,45,45,5.9,7.4,4.91,3.5,17183,81,17137,87,5,244,559,1039,1160,782,68,32
"""360930329022""",1,804,307,123.39,46,53,52,23,29,27,22,23,25,9.53,23.71,1.83,2,2,21023,18602,21318,1,1,1,13712,11704,13240,10451,8821,9932,3249,2874,3293,12,9,15,12,9,15,4.1,6.9,3.05,2.49,18283,90,18496,88,8,239,788,1220,1295,841,83,17
"""360930329023""",1,1021,424,224.24,45,52,51,22,28,26,23,24,25,8.81,16.67,1.87,2,2,21802,19315,22128,1,1,2,14072,12048,13602,10684,9050,10162,3369,2984,3418,19,15,21,18,14,20,3.2,6.2,2.62,1.89,15489,88,15692,88,16,128,1116,1153,1240,625,86,14
"""360930329024""",1,1123,349,113.75,50,58,57,28,34,32,22,24,25,10.43,32,1.84,2,2,21162,18675,21485,3,2,3,13811,11744,13364,10505,8828,10006,3271,2885,3319,35,31,39,35,30,38,3.4,6.4,3.48,3.07,16130,95,16045,88,5,219,641,1428,1428,NA,95,5
"""360930329025""",1,662,255,147.23,47,55,54,25,32,29,22,24,25,9.11,15.78,1.83,2,2,20969,18469,21294,6,5,6,13751,11747,13287,10436,8824,9922,3241,2853,3290,74,70,76,72,68,74,3.7,7.2,2.48,1.73,19279,88,19264,88,9,200,737,1313,1313,NA,89,11
"""360930327004""",1,866,289,121.37,47,55,54,27,33,31,21,22,23,9.18,21.85,1.69,1,2,20242,18102,20465,5,4,5,12816,11006,12297,9626,8150,9071,3128,2796,3162,62,60,64,60,58,63,6.3,7.3,3.04,2.38,12197,70,13484,86,9,163,794,1378,1819,846,55,45
"""360910617021""",1,1540,567,4134.65,52,61,59,27,34,31,25,27,28,10.9,1.49,2.05,2,2,24332,21749,24705,1,1,1,15494,13526,14945,11725,10158,11119,3760,3360,3817,9,8,9,9,8,9,1,4.9,0.3,0.14,5190,87,5189,84,172,13,3244,1410,1477,1091,83,17
"""360910617022""",1,1270,466,772.52,55,65,63,31,39,36,24,26,27,10.53,6.35,1.96,2,2,23895,21285,24276,1,1,1,14912,12897,14403,11208,9600,10642,3693,3288,3750,11,9,11,11,8,11,1.6,6.1,0.91,0.6,5475,92,5913,84,41,50,1386,1623,1682,1136,89,11
"""360910619011""",1,1546,831,272.5,39,46,44,21,26,24,19,20,21,7.73,23.58,1.53,1,1,18892,16719,19109,2,1,2,11661,10095,11080,8729,7502,8113,2920,2583,2952,12,10,15,12,10,15,8.6,5.6,5.16,3.05,6277,17,6049,84,12,202,829,1070,1679,962,15,85
"""360910618001""",1,2922,1095,432.06,49,58,56,28,35,33,21,23,23,9.48,24.03,1.72,2,2,21040,18819,21303,2,2,3,13102,11229,12600,9833,8306,9289,3252,2907,3291,18,17,20,18,16,19,6,6.8,2.88,2.53,7237,68,7576,84,8,130,889,1473,1686,1136,61,39
"""360910618003""",1,1344,649,284.41,46,54,52,25,32,29,20,22,23,7.94,18.12,1.66,1,2,20608,18203,20924,4,3,4,12712,10871,12226,9499,8034,8963,3185,2812,3233,28,25,30,27,25,29,6.7,7.3,3.36,2.28,7223,46,8823,85,11,110,914,1319,1605,913,59,41
