"GEOID","population","households","acreage","pct.housing.transpo.typical.income.household","pct.housing.typical.income","housing.cost","pct.transpo.typical.income.household","household.co2","autos.typical.income.household","typical.income.household.mileage","pct.transit.commuters.typical.income.household","typical.income.household.transpo.cost","typical.income.household.auto.ownership.cost","typical.income.household.mileage.cost","typical.income.household.transit.trips","overall.employment.index","employment.mix.index","housing.units.per.acre","walkable.index","gross.household.density","median.monthly.homeowner.cost","median.monthly.rent","pct.single.fam","pct.owner.occupied","pct.renter.occupied","cbsa.total.employ","cbsa.total.workers","pct.working.age","zero.auto","one.auto","two.plus.auto","num.workers.home","low.wage.home","med.wage.home","hi.wage.home","total.employ","retail.jobs","office.jobs","industrial.jobs","service.jobs","entertainment.jobs","education.jobs","healthcare.jobs","public.admin.jobs","job.type.mix","low.wage.work","med.wage.work","hi.wage.work","jobs.per.household","pct.bg.employ.near.transit","jobs.within.45.drive","workers.within.45.drive"
"360010133004",895,399,63.46,0.41,0.21,1115,0.19,6.86,1.61,17831,0.02,11993,9204,2756,33,8.1,88,8.23,7.7,6.29,1284,789,0.44,0.66,0.34,412385,395114,0.79461,35,234,181,394,85,173,136,91,16,0,1,4,70,0,0,0,0.500876,67,17,7,0.221951,0,69526.888,99134.1379
"360010004032",1670,740,93.86,0.45,0.28,1479,0.16,6.37,1.34,15794,0.11,10259,7651,2441,163,9.8,88,8.11,8.2,7.88,1987,1025,0.3,0.47,0.53,412385,395114,0.89056,7,457,288,750,154,256,340,13,3,1,0,6,0,1,1,1,0,7,3,3,0.01844,0,91741.524,110413.8756
"360010139021",1270,521,231.43,0.5,0.29,1486,0.21,8.73,1.73,20708,0.03,13104,9858,3200,44,8.9,88,2.9,4,2.25,1589,1018,0.82,0.82,0.18,412385,395114,0.81609,36,223,394,1075,278,294,503,965,57,55,8,180,8,328,329,0,0.748604,447,308,210,1.522082,0,78754.7685,95640.2232
"360010135052",1795,630,587.57,0.52,0.3,1550,0.22,9.44,1.85,21912,0.02,13959,10543,3386,28,8.8,87,2.05,2.1,1.07,1550,1016,0.97,0.95,0.05,412385,395114,0.82359,9,225,439,973,229,296,448,1074,31,0,139,249,3,627,21,4,0.582878,266,360,448,1.647239,0,70097.0836,97164.2235
"360010136012",1530,571,575.67,0.59,0.37,1914,0.22,9.96,1.82,21789,0.02,13801,10403,3367,31,8.7,88,1.19,3.1,0.99,2136,827,0.86,0.83,0.17,412385,395114,0.74024,29,110,425,502,107,166,229,61,6,1,2,9,1,0,42,0,0.566064,13,32,16,0.113806,0,85497.1274,110919.8243
"360010137052",1808,765,825.2,0.55,0.34,1765,0.21,8.38,1.69,20399,0.03,12820,9631,3153,36,8.9,89,1.69,5.2,0.93,1982,1449,0.63,0.59,0.41,412385,395114,0.83351,70,282,514,946,216,284,446,4536,424,1124,216,1479,862,189,98,144,0.82618,1140,1303,2093,5.355372,0,81154.4378,99357.4434
"360830523046",1452,597,463.15,0.42,0.22,1131,0.2,6.69,1.63,19779,0.05,12467,9313,3057,95,7.6,86,3.71,7,1.29,1430,732,0.35,0.57,0.43,412385,395114,0.88506,45,196,270,337,95,101,141,142,0,0,0,46,0,82,12,2,0.686061,46,41,55,0.288032,0,54227.9457,77771.3753
"360010134001",457,220,35.52,0.4,0.21,1084,0.19,7.03,1.59,17503,0.05,11871,9095,2705,69,6.4,89,8.79,8.2,6.19,1259,863,0.37,0.56,0.44,412385,395114,0.77677,48,124,124,275,72,115,88,79,44,0,2,18,15,0,0,0,0.772922,20,36,23,0.284173,0,68935.2405,94796.3852
"360010141003",1700,624,1496.2,0.64,0.42,2168,0.23,10.24,1.86,22082,0.03,14056,10604,3413,39,9.2,86,1,2,0.42,2168,1326,0.74,0.95,0.05,412385,395114,0.7269,0,183,506,697,152,136,409,1096,6,81,28,97,116,45,166,557,0.734793,205,259,632,1.635821,0,52601.8281,69497.8846
"360930326012",1115,389,473.29,0.51,0.29,1487,0.23,10.09,1.85,22454,0.03,14052,10541,3470,39,7.1,86,1.47,3.6,0.82,1700,788,0.73,0.77,0.23,412385,395114,0.79913,10,202,293,763,181,220,362,1504,135,11,1337,4,11,0,6,0,0.240409,125,662,717,3.193206,0,45028.5864,70521.8821
"360010007002",657,248,33.82,0.41,0.25,1299,0.16,6.39,1.27,14744,0.13,9721,7249,2279,189,9.8,89,10.44,8.8,7.33,2037,856,0.16,0.38,0.63,412385,395114,0.63549,189,217,31,359,124,154,81,72,1,0,59,5,0,0,6,1,0.418948,8,20,44,0.215569,0,95572.6602,114865.2366
"360930330043",378,152,679.9,0.44,0.21,1089,0.23,8.06,1.85,22186,0.02,14037,10579,3429,29,7.4,86,1.06,3.7,0.22,921,1089,0.66,0.74,0.26,412385,395114,0.73333,0,90,132,267,62,103,102,697,0,7,115,15,51,466,41,2,0.549911,206,185,306,3.416667,0,38927.9088,61439.7434
"360010008001",432,138,21.49,0.27,0.14,737,0.13,3.17,1.07,11100,0.17,8087,6120,1716,246,9.9,89,14.22,9.6,6.42,1350,737,0.03,0.07,0.93,412385,395114,0.67453,190,61,78,266,97,110,59,104,8,21,52,7,16,0,0,0,0.83043,42,45,17,0.435146,0,101314.6471,115541.6107
"360910602002",1279,674,194.48,0.43,0.21,1112,0.22,8.24,1.76,21953,0,13468,10073,3393,2,5.4,88,3.97,6.1,3.47,1231,924,0.66,0.61,0.39,412385,395114,0.799,39,276,328,758,206,330,222,470,142,34,10,23,81,102,23,55,0.872576,231,156,83,0.755627,0,21167.3741,35051.7363
"360010008003",706,241,31.4,0.28,0.14,706,0.14,4.66,1.14,12775,0.16,8698,6483,1974,235,9.9,89,12,9.4,7.67,1087,706,0.05,0.17,0.83,412385,395114,0.76933,153,148,80,160,56,71,33,243,110,0,18,50,1,0,63,1,0.709962,104,104,35,0.820946,0,98012.8502,113567.0941
"360010014002",1090,825,26.95,0.33,0.2,1020,0.13,4.28,1.07,11874,0.2,8255,6129,1835,284,9.9,89,38.02,9.4,30.61,1727,911,0.03,0.13,0.87,412385,395114,0.95307,100,444,427,470,109,154,207,472,13,7,19,201,193,1,37,1,0.599,241,137,94,0.545035,0,100433.8888,111342.4311
"360010015004",1042,422,42.22,0.37,0.22,1138,0.15,6.84,1.24,14254,0.12,9475,7097,2203,171,9.8,88,9,9.1,10,1606,1138,0.15,0.25,0.75,412385,395114,0.84354,16,203,163,192,56,78,58,122,20,0,3,9,69,0,21,0,0.748743,66,35,21,0.344633,0,87716.8731,105620.2938
"360010019021",795,301,59.88,0.49,0.29,1485,0.2,8.52,1.65,19565,0.05,12525,9432,3024,68,9.9,87,5.46,2.9,5.03,1485,1445,1,0.98,0.02,412385,395114,0.82637,12,114,202,366,70,109,187,2,1,0,0,1,0,0,0,0,0,0,1,1,0.006289,0,77711.2482,98603.3896
"360010016002",794,391,52.11,0.42,0.25,1314,0.17,5.95,1.38,15819,0.08,10417,7851,2445,119,9.8,88,9.15,8.2,7.5,1608,1031,0.31,0.49,0.51,412385,395114,0.87677,28,168,202,330,77,132,121,113,2,9,0,11,13,0,78,0,0.624024,51,39,23,0.306233,0,88837.672,106725.0851
"360010005012",645,205,55.43,0.32,0.15,795,0.17,6.55,1.35,15720,0.14,10321,7680,2430,207,9.8,88,6.28,8,3.7,985,795,0.31,0.48,0.52,412385,395114,0.69921,75,109,53,252,61,125,66,494,95,15,25,14,2,0,343,0,0.53062,89,264,141,2.245455,0,93823.0428,111350.2462
"360910604001",1110,412,360.16,0.42,0.2,1058,0.22,9.32,1.79,22295,0.01,13672,10222,3446,5,4.2,82,2.65,6.2,1.14,1205,838,0.56,0.6,0.4,412385,395114,0.76569,31,227,278,548,135,238,175,216,49,21,13,54,6,0,39,34,0.913956,70,104,42,0.450939,0,12087.052,23884.566
"360010019022",919,392,74.43,0.59,0.39,2013,0.2,8.07,1.64,19422,0.06,12452,9366,3002,82,9.8,87,5.06,3.7,5.27,2013,1086,0.96,0.95,0.05,412385,395114,0.80916,54,122,192,404,86,103,215,33,0,1,0,3,0,0,29,0,0,9,17,7,0.092697,0,76693.0036,96167.8835
"360010003004",1461,638,170.07,0.32,0.17,885,0.15,4.21,1.21,13661,0.13,9193,6881,2111,195,9.8,88,12.23,9.3,3.75,1096,852,0.06,0.13,0.87,412385,395114,0.72577,337,210,226,772,220,319,233,1521,41,443,660,188,113,42,29,5,0.704003,256,459,806,2.151344,0,93767.192,112539.2484
"360010128004",951,337,47.8,0.33,0.16,834,0.17,6.18,1.41,15390,0.08,10521,8031,2378,110,7.3,87,13.51,9.3,7.05,952,802,0.05,0.21,0.79,412385,395114,0.73667,123,282,142,394,90,202,102,199,37,23,28,30,28,11,40,2,0.927215,100,75,24,0.459584,0,67663.8387,101584.1437
"360010142022",956,424,149.52,0.53,0.32,1678,0.21,8.99,1.73,20738,0.04,13137,9868,3205,62,8.6,85,3.14,4.6,2.84,1678,1677,0.76,0.86,0.14,412385,395114,0.7971,0,132,314,647,151,147,349,10,0,0,3,7,0,0,0,0,0,6,2,2,0.023148,0,58054.5111,77698.686
"360010006003",2377,907,69.08,0.32,0.18,926,0.14,4.76,1.14,11888,0.17,8583,6487,1837,252,9.7,89,16.57,9.4,13.13,1673,926,0.12,0.1,0.9,412385,395114,0.82888,456,218,254,627,257,257,113,444,114,68,28,72,122,0,40,0,0.93625,202,116,126,0.557789,0,97055.6246,113945.5762
"360010003001",1001,544,646.5,0.44,0.25,1287,0.19,6.9,1.55,18198,0.06,11727,8823,2812,90,9.6,88,3.17,6.3,0.84,1458,959,0.56,0.66,0.34,412385,395114,0.85386,98,396,267,365,83,158,124,4779,1010,1432,346,456,415,11,1104,5,0.805861,964,1682,2133,8.183219,0,88942.1462,106936.4477
"360830524031",839,463,549.27,0.46,0.25,1307,0.21,7.61,1.66,20901,0.03,12772,9493,3230,48,7.1,86,5.09,6.7,0.84,1451,1066,0.25,0.63,0.37,412385,395114,0.84505,9,448,120,800,176,230,394,549,131,39,20,220,110,4,25,0,0.778836,332,167,50,0.980357,0,63009.1021,83663.917
"360830524033",1428,791,482.65,0.49,0.26,1368,0.23,8.58,1.86,22537,0,14138,10646,3483,9,7.9,88,3.24,2.7,1.64,1428,816,0.88,0.9,0.1,412385,395114,0.79576,26,461,405,927,204,262,461,1164,56,521,383,120,47,5,32,0,0.697659,113,349,702,1.380783,0,60818.759,77719.8398
"360010017003",1822,644,109.41,0.41,0.25,1289,0.16,7.22,1.31,15376,0.09,10004,7491,2376,134,9.8,87,7.91,8.8,5.89,2007,1057,0.26,0.24,0.76,412385,395114,0.85111,90,320,234,707,176,256,275,4450,6,23,2,77,33,7,4286,16,0.102291,751,1929,1770,7.343234,0,83184.2982,100179.4622
"360010018021",1082,512,96.11,0.44,0.26,1337,0.19,7.55,1.53,18361,0.07,11676,8732,2838,103,9.7,88,5.3,6.1,5.33,1408,1129,0.63,0.74,0.26,412385,395114,0.87601,0,216,244,349,97,121,131,66,0,6,2,6,0,0,51,1,0.499955,15,24,27,0.148984,0,88433.7556,108423.2591
"360010018022",1528,730,244.78,0.41,0.23,1174,0.18,6.89,1.51,17934,0.03,11455,8637,2772,46,9.7,87,5.56,7.2,2.98,1646,590,0.56,0.55,0.45,412385,395114,0.87957,146,365,302,828,197,281,350,26,0,0,17,9,0,0,0,0,0,8,16,2,0.033376,0,81539.1722,102123.8802
"360010018023",490,186,59.05,0.48,0.28,1447,0.2,8.55,1.67,19242,0.01,12518,9525,2974,19,9.6,88,5.59,4.2,3.15,1447,1138,0.94,0.95,0.05,412385,395114,0.86925,29,158,113,318,80,109,129,7,0,0,0,6,0,0,0,1,0,3,0,4,0.024221,0,82823.9071,103423.1321
"360010018024",888,467,71.03,0.41,0.22,1164,0.18,6.62,1.48,17638,0.07,11271,8438,2726,105,9.6,88,7.32,7.2,6.57,1279,986,0.58,0.61,0.39,412385,395114,0.86877,93,207,194,386,92,139,155,171,39,10,5,37,52,0,27,1,0.833105,91,51,29,0.37013,0,86514.8494,106906.8679
"360830524034",3600,1567,2435.93,0.54,0.32,1651,0.22,9.12,1.79,21902,0.01,13609,10205,3385,19,7.6,88,4.13,4.6,0.64,1805,1224,0.57,0.73,0.27,412385,395114,0.79146,71,427,945,1219,234,358,627,2335,347,191,884,491,232,52,136,2,0.802861,472,686,1177,1.679856,0,60510.5013,77392.8159
"360830524041",2799,1135,644.42,0.48,0.27,1410,0.21,9.13,1.68,21135,0.02,12920,9611,3266,41,7.2,85,19.78,6.5,1.76,1797,999,0.52,0.51,0.49,412385,395114,0.79338,25,271,799,1552,345,434,773,241,29,48,8,78,28,28,21,1,0.860767,68,118,55,0.230402,0,50003.1194,69286.972
"360830524042",2059,728,769.77,0.59,0.36,1862,0.23,10.54,1.87,22789,0.02,14207,10655,3522,29,7.1,85,1.57,3.2,0.95,1934,1482,0.78,0.84,0.16,412385,395114,0.72744,47,283,460,698,148,206,344,549,239,33,37,78,95,0,66,1,0.801573,249,196,104,0.719528,0,47571.3552,65946.3002
"360830524044",846,357,232.96,0.52,0.3,1549,0.22,9.17,1.82,21743,0.02,13769,10380,3360,28,7.9,88,3.15,3.9,1.53,1549,1175,0.75,0.92,0.08,412385,395114,0.78833,21,169,331,515,102,143,270,170,71,7,24,23,42,0,3,0,0.814666,98,53,19,0.338645,0,58189.2366,74532.3737
"360830525011",1248,492,830.99,0.6,0.37,1896,0.23,10.24,1.92,23316,0.01,14577,10949,3603,24,6.7,85,0.84,2.5,0.59,2106,691,0.85,0.85,0.15,412385,395114,0.7862,34,158,304,513,105,139,269,432,13,23,255,30,20,17,74,0,0.683367,107,154,171,0.89441,0,50724.1394,70307.4104
"360830526021",1077,460,447.2,0.47,0.25,1277,0.23,9.52,1.83,23056,0.02,14043,10450,3563,30,5.2,82,1.6,4.7,1.03,1527,704,0.64,0.7,0.3,412385,395114,0.79788,46,254,234,570,157,197,216,78,20,4,9,5,7,0,3,30,0.840607,41,25,12,0.157258,0,32948.707,49224.2135
"360910613024",593,265,162.39,0.52,0.29,1505,0.23,9.01,1.88,22800,0.01,14261,10729,3524,8,5,85,2.07,3.9,1.63,1588,1204,0.91,0.78,0.22,412385,395114,0.76059,0,109,218,396,97,134,165,43,0,0,20,1,0,0,22,0,0,11,14,18,0.134796,0,27143.194,47307.2424
"360010007003",1172,403,45.8,0.36,0.19,1006,0.16,6.64,1.32,15837,0.1,10145,7542,2448,152,9.8,89,9.23,8.4,8.8,1184,781,0.24,0.56,0.44,412385,395114,0.69486,145,220,126,397,139,182,76,42,7,0,22,1,12,0,0,0,0,24,15,3,0.109948,0,98830.2182,119109.2041
"360010003002",1267,338,83.25,0.36,0.2,1058,0.16,6.2,1.29,15470,0.14,9942,7344,2391,203,9.8,88,11.39,8.5,4.06,1098,1028,0.08,0.43,0.57,412385,395114,0.67004,287,320,153,748,213,341,194,66,9,11,23,16,0,0,6,1,0.872149,22,29,15,0.107843,0,86468.2687,103873.7512
"360930322001",1760,691,144.37,0.41,0.21,1115,0.2,8.11,1.63,18959,0.05,12272,9278,2930,63,7,87,10.75,7.4,4.79,1115,1020,0.52,0.56,0.44,412385,395114,0.76552,81,259,279,785,234,231,320,122,15,12,12,6,24,47,6,0,0.872366,45,66,11,0.205387,0,44860.4445,74234.5428
"360910601022",1151,433,472.3,0.49,0.25,1298,0.23,10.77,1.92,23732,0,14635,10966,3668,1,3.8,86,1.1,3.6,0.92,1361,1132,0.86,0.73,0.27,412385,395114,0.80167,0,113,252,443,104,167,172,259,27,6,47,38,0,140,0,1,0.707799,91,65,103,0.735795,0,20009.0248,34481.8358
"360910625081",1664,594,731.82,0.58,0.33,1706,0.25,11.33,2.04,24535,0,15414,11622,3792,0,4.6,88,1.33,1.3,0.81,1706,1141,1,1,0,412385,395114,0.75076,17,61,597,1240,288,324,628,282,0,43,74,38,34,72,21,0,0.951571,87,102,93,0.419019,0,47279.5344,73954.2712
"360910619015",1459,624,1347.62,0.58,0.35,1821,0.22,8.5,1.83,22802,0.01,13999,10466,3524,9,7,84,1.43,4,0.46,1973,965,0.47,0.85,0.15,412385,395114,0.83128,65,362,244,480,110,124,246,677,200,20,14,29,38,0,376,0,0.651706,279,323,75,1.06951,0,36480.9622,60393.5035
"360910624052",3148,1305,1554.88,0.47,0.27,1381,0.2,8.66,1.63,20522,0.02,12490,9303,3172,15,7.1,86,3.8,6.8,0.84,1477,1270,0.21,0.53,0.47,412385,395114,0.79065,39,647,666,882,217,284,381,1185,712,77,78,89,212,10,6,1,0.595424,457,555,173,0.947242,0,50302.2005,78931.0899
"360910614031",2028,729,1184.3,0.58,0.36,1874,0.22,9.77,1.79,22369,0.02,13677,10208,3457,12,5.3,84,1.24,5.2,0.62,2106,1447,0.46,0.65,0.35,412385,395114,0.72692,116,67,590,518,130,150,238,101,9,6,13,46,2,19,6,0,0.804218,39,45,17,0.13931,0,29894.6161,52834.8736
"360910606012",656,288,1206.8,0.46,0.23,1171,0.23,9.08,1.87,23222,0,14288,10696,3589,3,4.5,84,1.13,4.4,0.24,1389,541,0.4,0.74,0.26,412385,395114,0.77146,17,180,129,463,122,162,179,26,2,24,0,0,0,0,0,0,0,9,15,2,0.088136,0,27119.2315,46345.2343
"360910606023",1241,529,4498.11,0.56,0.32,1651,0.24,9.71,1.98,24204,0.01,15045,11299,3741,4,3.9,82,0.28,3,0.12,1763,1302,0.61,0.76,0.24,412385,395114,0.71519,10,74,415,567,118,222,227,95,26,0,5,6,16,0,3,39,0.814101,32,31,32,0.212528,0,16530.5947,31651.7399
"360910607021",3927,1374,1726.45,0.61,0.37,1930,0.24,11.16,1.99,24242,0,15092,11344,3747,2,5.3,84,1.26,1.8,0.8,1905,2676,0.8,0.97,0.03,412385,395114,0.6909,21,286,1223,1386,371,368,647,301,25,18,27,95,1,123,12,0,0.754659,70,95,136,0.21108,0,24545.7053,41996.048
"360910607011",2116,1049,2427.84,0.45,0.24,1264,0.21,7.52,1.66,21043,0.04,12784,9502,3252,30,6,85,2.02,6.5,0.43,1317,1185,0.14,0.6,0.4,412385,395114,0.79315,0,385,725,1045,257,358,430,3386,2004,113,134,230,717,1,185,2,0.590888,1557,1297,532,3.413306,0,31802.318,51327.9594
"360910624051",2212,994,564.33,0.5,0.29,1514,0.21,8.64,1.69,21380,0.01,12966,9656,3304,6,7.4,86,1.99,6.4,1.76,2004,936,0.43,0.54,0.46,412385,395114,0.72445,44,288,534,1025,264,296,465,1545,94,185,405,491,72,2,295,1,0.775278,351,603,591,1.898034,0,52918.6737,80112.0453
"360910624053",1701,776,248.63,0.39,0.22,1133,0.17,7.09,1.4,17011,0.03,10640,7986,2629,24,7.3,87,10.21,9.1,3.12,2007,1133,0.02,0.03,0.97,412385,395114,0.83884,35,568,354,915,216,266,433,452,98,31,83,159,77,3,1,0,0.792581,144,142,166,0.52194,0,50071.5945,76978.465
"360910625091",1710,642,945.54,0.7,0.45,2352,0.24,11.06,2,24234,0,15165,11419,3745,0,5.7,86,0.94,1.6,0.68,2352,2676,0.88,0.97,0.03,412385,395114,0.75214,12,105,544,738,162,181,395,226,10,39,8,46,0,1,122,0,0.692187,81,92,53,0.347692,0,46028.5779,73526.4172
"360910625083",2233,834,780.2,0.6,0.38,1963,0.22,9.71,1.83,22398,0,13884,10421,3462,1,6.5,87,1.93,4.6,1.07,2207,1209,0.61,0.76,0.24,412385,395114,0.80209,27,217,605,843,172,214,457,2485,421,670,125,457,528,17,264,3,0.829789,879,724,882,3.071693,0,54794.378,83916.835
"360910624061",2787,1051,1243.74,0.52,0.3,1558,0.22,9.54,1.79,22326,0,13673,10220,3450,2,5.4,86,2.47,5.6,0.85,1872,892,0.4,0.68,0.32,412385,395114,0.75336,0,478,731,1008,258,324,426,162,14,4,14,11,10,6,103,0,0.65735,41,63,58,0.139175,0,43101.9868,69201.3842
"360910625061",2237,753,1091.48,0.61,0.37,1925,0.24,11.17,1.98,23389,0.01,14916,11296,3615,5,7,85,1.14,1.5,0.69,1962,1321,0.9,0.94,0.06,412385,395114,0.7407,11,179,564,811,163,203,445,236,84,11,13,95,2,4,26,1,0.679155,53,70,113,0.321526,0,51346.1282,78023.0224
"360910625092",238,153,286.27,0.44,0.26,1363,0.18,4.54,1.47,18641,0.01,11251,8364,2881,6,6.9,87,0.14,8.6,0.53,3461,1363,0.02,0.2,0.8,412385,395114,0.78571,0,0,189,14,2,4,8,1184,199,146,28,479,221,36,74,1,0.774854,721,300,163,38.193548,0,55549.8245,84822.5226
"360910614034",2447,853,674.77,0.57,0.33,1718,0.24,10.98,1.94,23504,0.02,14698,11052,3632,13,5.7,84,2.08,2.1,1.26,1741,1445,0.88,0.92,0.08,412385,395114,0.75838,16,353,519,1219,263,413,543,77,10,14,1,17,35,0,0,0,0.822248,31,24,22,0.091232,0,29454.8941,51780.545
"360910625063",2275,944,487.57,0.52,0.3,1570,0.22,9.32,1.78,21619,0.02,13511,10155,3341,15,7.3,85,2.73,5.1,1.94,1705,1105,0.58,0.78,0.22,412385,395114,0.75984,0,206,670,1097,245,261,591,125,29,0,17,9,45,12,13,0,0.908537,69,40,16,0.146886,0,49384.1878,74358.3457
"360910624062",1027,349,548.45,0.53,0.31,1628,0.22,10.3,1.76,21940,0,13464,10071,3391,2,6,87,2.2,5.7,0.64,2348,896,0.6,0.5,0.5,412385,395114,0.70069,15,56,270,254,68,63,123,762,51,101,288,284,37,1,0,0,0.74788,82,225,455,2.38125,0,50041.5821,78335.1231
"360910623002",1586,671,127.67,0.38,0.19,984,0.19,7.4,1.61,18739,0.01,12102,9202,2896,4,4.8,85,8.65,8.6,5.26,1375,791,0.26,0.33,0.67,412385,395114,0.75086,74,355,263,675,178,248,249,193,45,7,6,47,55,10,21,2,0.823059,99,64,30,0.300156,0,37171.0783,63446.5888
"360930208002",792,362,57.29,0.37,0.2,1016,0.18,7.01,1.45,16780,0.08,10961,8260,2593,105,8.9,88,9.09,8.5,6.32,1327,811,0.29,0.4,0.6,412385,395114,0.74084,72,207,253,419,134,186,99,33,0,1,13,1,0,0,18,0,0,8,16,9,0.072052,0,61226.872,94694.6268
"360930216002",795,264,62.15,0.46,0.25,1285,0.21,9.2,1.74,19956,0.06,13085,9916,3084,83,8.5,88,6.66,4.1,4.25,1285,852,0.88,0.97,0.03,412385,395114,0.76152,52,145,170,354,84,137,133,37,13,2,22,0,0,0,0,0,0,16,16,5,0.106017,0,62853.6354,98424.0715
"360930218004",897,279,87.73,0.44,0.23,1171,0.21,9.29,1.77,20412,0.06,13367,10126,3155,84,7.5,87,3.97,3.2,3.18,1171,945,0.93,1,0,412385,395114,0.74601,0,48,295,332,74,119,139,85,21,2,28,27,7,0,0,0,0.850815,37,41,7,0.265625,0,63612.4978,92961.0123
"360930214004",895,330,58.75,0.33,0.16,825,0.17,6.96,1.43,16156,0.07,10753,8158,2497,96,8.4,88,6.66,8.8,5.62,1087,735,0.23,0.25,0.75,412385,395114,0.66197,64,187,195,318,111,145,62,87,0,0,87,0,0,0,0,0,0,3,14,70,0.256637,0,60037.5014,95035.0434
"360930216001",694,262,43.12,0.4,0.21,1071,0.2,8.29,1.64,18626,0.03,12268,9346,2879,42,8.5,88,7.52,7,6.08,1170,878,0.62,0.66,0.34,412385,395114,0.72944,25,218,62,273,77,119,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62262.9123,97635.64
"360930201022",1858,731,160,0.35,0.16,845,0.19,7.06,1.53,18325,0.05,11662,8763,2832,65,8.2,88,5.58,7.9,4.57,1521,458,0.41,0.36,0.64,412385,395114,0.63333,263,223,224,656,158,286,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52689.0056,82524.8375
"360830413004",1790,162,83.79,0.45,0.26,1363,0.19,6.34,1.51,17843,0.08,11533,8631,2758,141,8.5,88,2.6,8,1.93,1591,1214,0.33,0.4,0.6,412385,395114,0.98079,0,16,107,122,19,44,59,88,13,10,0,5,3,0,57,0,0.67668,28,46,14,0.807339,0,66054.5783,95368.4064
"360910610006",534,431,70.19,0.22,0.05,265,0.17,4.62,1.39,15816,0.06,10424,7937,2444,41,7.1,88,12.79,9.3,6.14,1112,265,0.03,0.03,0.97,412385,395114,0.95374,289,189,44,283,63,94,126,1624,63,1035,17,152,285,3,67,2,0.547928,327,357,940,3.23506,0,38642.41,57131.9877
"360910610004",780,374,46.43,0.5,0.31,1587,0.19,7.17,1.57,17984,0.04,11786,8977,2779,29,7.1,88,11.47,8.1,8.05,2475,871,0.45,0.45,0.55,412385,395114,0.84677,79,144,170,222,67,66,89,74,0,2,3,2,2,65,0,0,0.33343,16,17,41,0.209632,0,38031.3411,55342.934
"360010020003",731,373,34.03,0.31,0.15,781,0.16,5.92,1.31,15450,0.08,9964,7452,2388,121,9.8,87,10.49,8.9,10.96,1010,675,0.2,0.32,0.68,412385,395114,0.77076,87,119,162,317,94,127,96,30,0,0,0,1,18,0,11,0,0,13,12,5,0.086207,0,82150.0912,104662.2529
"360910613031",2019,0,279.33,0.54,0.33,1197,0.21,10.01,1.75,20424,0.01,12966,12295,3892,8,6.9,85,0.01,5.8,0,2215,1191,0.43,0.49,0.29,412385,395114,0.99947,0,0,0,75,31,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30146.2905,47632.9498
"360010018011",691,315,76.17,0.58,0.38,1984,0.2,7.83,1.62,18936,0.07,12259,9224,2926,105,9.8,88,3.82,4,4.14,1984,1086,0.95,0.83,0.17,412385,395114,0.83021,0,94,195,257,67,56,134,5,0,0,1,4,0,0,0,0,0,3,2,0,0.017668,0,89841.1783,108809.5165
"360930329012",1193,450,325.85,0.51,0.27,1423,0.24,10.42,1.94,23380,0,14718,11101,3613,3,6.5,87,2.33,2.2,1.38,1469,737,0.88,0.94,0.06,412385,395114,0.8051,10,70,418,658,166,207,285,59,15,0,21,1,14,0,8,0,0.868149,25,20,14,0.120408,0,62450.3213,93333.4454
"360010019011",499,211,66.5,0.48,0.28,1433,0.2,7.99,1.64,19033,0.05,12391,9369,2941,78,9.9,88,5.85,3.9,3.17,1473,1175,0.87,0.87,0.13,412385,395114,0.82006,4,90,155,244,63,64,117,129,0,0,0,0,2,120,7,0,0.263963,18,30,81,0.52439,0,82588.1856,100291.5253
"360010020004",993,360,46.9,0.4,0.23,1202,0.17,7.76,1.38,16602,0.08,10560,7877,2566,114,9.8,87,8.4,8.2,7.68,1586,831,0.34,0.49,0.51,412385,395114,0.7775,38,215,99,491,118,191,182,84,28,11,2,8,15,0,20,0,0.890006,47,28,9,0.244898,0,78872.9403,101061.6195
"360010017002",1476,587,69.08,0.44,0.27,1412,0.16,7.4,1.36,15479,0.08,10255,7740,2392,120,9.8,88,8.96,8.4,8.5,1729,1191,0.34,0.41,0.59,412385,395114,0.85677,90,216,249,617,145,202,270,4,0,2,1,0,0,0,1,0,0,3,0,1,0.007952,0,88365.0259,106028.5528
"360010023001",963,426,35.91,0.29,0.14,704,0.15,5.22,1.21,14426,0.1,9309,6925,2229,150,9.9,88,17.44,9.1,11.86,1098,704,0.09,0.25,0.75,412385,395114,0.74524,275,221,53,419,150,179,90,50,5,6,3,8,1,0,26,1,0.741674,16,26,8,0.109409,0,91011.3413,102765.4677
"360010002003",1216,387,53.61,0.32,0.17,879,0.15,6.02,1.21,14253,0.13,9320,6919,2203,194,9.8,89,13.09,9.1,7.22,1210,732,0.06,0.31,0.69,412385,395114,0.74644,459,423,19,575,211,272,92,496,1,12,1,44,150,0,29,259,0.615096,143,96,257,0.761905,0,97036.637,110194.6654
"360010019013",1254,546,91.82,0.51,0.32,1646,0.19,7.52,1.54,18357,0.07,11755,8819,2837,97,9.8,87,6.29,5.8,5.95,1759,1211,0.66,0.79,0.21,412385,395114,0.84478,0,253,323,767,149,231,387,32,4,0,2,1,0,0,25,0,0,12,16,4,0.058824,0,81229.7532,99231.5671
