"GEOID","population","households","acreage","pct.housing.transpo.typical.income.household","pct.housing.typical.income","housing.cost","pct.transpo.typical.income.household","household.co2","autos.typical.income.household","typical.income.household.mileage","pct.transit.commuters.typical.income.household","typical.income.household.transpo.cost","typical.income.household.auto.ownership.cost","typical.income.household.mileage.cost","typical.income.household.transit.trips","overall.employment.index","employment.mix.index","housing.units.per.acre","walkable.index","gross.household.density","median.monthly.homeowner.cost","median.monthly.rent","pct.single.fam","pct.owner.occupied","pct.renter.occupied","cbsa.total.employ","cbsa.total.workers","pct.working.age","zero.auto","one.auto","two.plus.auto","num.workers.home","low.wage.workers.home","med.wage.workers.home","hi.wage.workers.home","total.employ","retail.jobs","office.jobs","industrial.jobs","service.jobs","entertainment.jobs","education.jobs","healthcare.jobs","public.admin.jobs","job.type.mix","low.wage.workers.work","med.wage.workers.work","hi.wage.workers.work","jobs.per.household","pct.bg.employ.near.transit","jobs.within.45.drive","workers.within.45.drive"
"360910625071",1868,851,2124.78,0.53,0.3,1530,0.23,10.5,1.8,24474,0.02,14008,8411,5552,34,6.9,66,3.47,5.2,0.4,2089,986,0.42,0.49,0.51,412385,395114,0.82563,23,470,465,1065,248,291,526,59,0,33,9,15,2,0,0,0,0.775239,14,34,11,0.064693,0,42362.4684,65686.395
"360910625081",1742,618,731.82,0.55,0.31,1565,0.25,11.75,1.99,25967,0,15198,9307,5891,0,3.3,63,1.33,2.7,0.84,1565,NA,0.98,0.97,0.03,412385,395114,0.75076,17,61,597,1240,288,324,628,282,0,43,74,38,34,72,21,0,0.951571,87,102,93,0.419019,0,47279.5344,73954.2712
"360910625094",1239,651,660.13,0.49,0.27,1372,0.22,9.4,1.79,23436,0.01,13698,8370,5317,9,3.5,63,2.94,6.2,0.99,1913,962,0.41,0.43,0.57,412385,395114,0.77964,51,189,377,623,134,180,309,478,23,19,17,76,16,2,147,178,0.746513,119,175,184,0.797997,0,49705.3176,77481.6467
"360910625082",607,370,714.37,0.4,0.19,976,0.21,7.69,1.67,21702,0.02,12740,7781,4923,27,2.8,63,1.73,7.5,0.52,NA,976,0.09,0.02,0.98,412385,395114,0.91853,58,231,78,293,60,73,160,1255,331,24,63,393,285,0,157,2,0.795462,439,367,449,4.048387,0,53691.0169,83659.1161
"360910626011",1422,532,3722.41,0.66,0.4,2049,0.26,12.31,2.06,28115,0.01,16027,9638,6378,8,5.8,65,0.39,1.3,0.14,2049,NA,0.96,0.96,0.04,412385,395114,0.74034,22,46,535,827,199,220,408,140,26,0,32,22,57,0,3,0,0.863048,36,50,54,0.245614,0,41345.6045,68092.6411
"360910625083",2060,722,780.2,0.63,0.4,2058,0.23,10.61,1.84,23670,0,13976,8603,5370,3,3.1,63,1.93,5.3,0.93,2238,1222,0.58,0.82,0.18,412385,395114,0.80209,27,217,605,843,172,214,457,2485,421,670,125,457,528,17,264,3,0.829789,879,724,882,3.071693,0,54794.378,83916.835
"360910625091",1845,710,945.54,0.67,0.42,2163,0.24,11.29,1.93,25715,0,14864,9023,5834,6,5.1,65,0.94,3.2,0.75,2163,NA,0.83,0.95,0.05,412385,395114,0.75214,12,105,544,738,162,181,395,226,10,39,8,46,0,1,122,0,0.692187,81,92,53,0.347692,0,46028.5779,73526.4172
"360910626022",5449,1941,7295.91,0.68,0.43,2178,0.25,11.95,2,26823,0,15455,9363,6085,5,5.3,65,2.37,2.2,0.27,2203,2001,0.87,0.87,0.13,412385,395114,0.70386,71,341,1546,2095,420,438,1237,648,17,17,124,123,204,7,153,3,0.770081,338,183,127,0.339089,0,45122.7199,72496.2966
"360910625092",127,81,286.27,0.45,0.24,1205,0.22,6.96,1.7,23091,0.01,13219,7958,5238,16,2.4,63,0.14,7,0.28,NA,1205,0.11,0.28,0.72,412385,395114,0.78571,0,0,189,14,2,4,8,1184,199,146,28,479,221,36,74,1,0.774854,721,300,163,38.193548,0,55549.8245,84822.5226
"360910626012",1011,327,727.16,0.63,0.38,1919,0.26,12.71,2.02,27504,0.01,15673,9423,6239,8,5.9,65,1.05,2,0.45,1919,NA,1,1,0,412385,395114,0.77116,5,44,276,528,131,136,261,21,17,0,1,3,0,0,0,0,0,9,9,3,0.065625,0,45454.434,74374.5638
"360910627001",1514,542,1523.14,0.52,0.28,1421,0.24,12.17,1.88,25577,0.02,14621,8778,5802,30,7.3,66,1.29,3.4,0.36,1663,921,0.67,0.67,0.33,412385,395114,0.81158,0,252,350,617,141,211,265,2074,8,24,1811,9,4,197,21,0,0.255514,182,346,1546,3.557461,0,49438.6027,78895.0275
"360910626021",1423,595,3322.45,0.68,0.42,2142,0.26,11.34,2.03,27436,0.01,15719,9481,6224,10,5.9,65,0.39,1.8,0.18,2351,1288,0.89,0.8,0.2,412385,395114,0.76381,11,200,345,806,198,200,408,228,1,101,10,59,6,32,18,1,0.705491,58,87,83,0.423006,0,48723.9366,79430.451
"360910627003",1228,620,105.72,0.37,0.18,898,0.2,7.75,1.6,20314,0.03,12126,7457,4609,46,7.2,66,7.46,8.2,5.86,990,791,0.38,0.54,0.46,412385,395114,0.7806,29,232,226,479,117,131,231,82,27,1,0,1,46,0,6,1,0.581901,56,19,7,0.177106,0,59014.9948,90719.0028
"360910627004",567,250,1072.5,0.51,0.29,1462,0.23,9.13,1.82,23455,0.03,13899,8519,5321,44,7.1,66,3.17,4.1,0.23,1844,734,0.58,0.66,0.34,412385,395114,0.76962,18,101,333,486,121,157,208,208,14,16,161,9,8,0,0,0,0.520915,28,39,141,0.521303,0,56809.38,87717.4331
"360910628001",2155,983,181.02,0.42,0.23,1172,0.19,7.43,1.54,18524,0.06,11491,7178,4202,83,6.7,65,7.97,8.5,5.43,1516,800,0.29,0.52,0.48,412385,395114,0.81557,147,430,476,1031,266,393,372,260,7,15,6,28,41,30,51,82,0.871751,124,100,36,0.271116,0,51945.5872,83572.2592
"360930202001",789,296,249.69,0.39,0.2,996,0.2,8.85,1.61,20163,0.06,12182,7499,4574,82,8.8,68,7.27,7.2,1.19,1223,711,0.39,0.56,0.44,412385,395114,0.72632,55,160,229,377,125,157,95,589,21,273,178,76,17,4,19,1,0.65352,126,176,287,1.525907,0,55541.7342,86582.1289
"360930202002",1300,474,194.92,0.4,0.22,1118,0.18,6.28,1.44,17642,0.08,10862,6709,4002,113,8.9,68,8.3,8.6,2.43,1882,791,0.06,0.3,0.7,412385,395114,0.68073,300,344,136,606,198,255,153,1727,48,1063,352,202,49,0,11,2,0.572777,162,659,906,2.7632,0,57438.1566,88393.8856
"360930203001",577,224,92.02,0.34,0.16,792,0.18,6.97,1.49,17814,0.06,11102,6942,4041,90,8.7,68,9.35,8.5,2.43,NA,792,0.18,0.23,0.77,412385,395114,0.89141,73,298,15,220,72,72,76,473,38,2,138,161,111,0,23,0,0.803179,142,163,168,1.525806,0.0943164404479,59199.1374,91251.9108
"360930205002",1014,457,64.45,0.44,0.23,1199,0.2,7.99,1.66,19495,0.05,12283,7764,4422,72,8.4,67,5.87,7.2,7.09,1341,750,0.68,0.76,0.24,412385,395114,0.76226,41,243,94,421,130,116,175,189,57,6,1,8,111,3,2,1,0.522653,97,65,27,0.541547,0,60946.3164,93650.6484
"360930205003",667,315,63.43,0.49,0.28,1434,0.21,7.89,1.75,20421,0.05,12892,8159,4633,75,8.6,68,6.11,5.8,4.97,1573,1116,0.89,0.7,0.3,412385,395114,0.79669,29,123,224,331,80,110,141,132,4,2,0,4,0,1,121,0,0.243651,44,54,34,0.375,0,60939.2054,94106.9061
"360930205006",953,371,114.84,0.44,0.24,1215,0.2,8.68,1.63,19449,0.06,12161,7631,4412,88,8.7,68,4.98,7.1,3.23,1362,911,0.57,0.67,0.33,412385,395114,0.76869,0,208,142,366,85,114,167,32,0,2,20,0,9,0,1,0,0,12,15,5,0.099379,0,58902.0036,89062.3182
"360930206001",1075,399,385.13,0.51,0.29,1480,0.22,9.56,1.79,21405,0.04,13284,8349,4856,59,8.2,67,4.89,4.9,1.04,1660,911,0.75,0.76,0.24,412385,395114,0.83588,72,160,253,609,151,169,289,630,248,30,5,84,41,0,222,0,0.761467,264,231,135,1.393805,0,61534.2177,94177.8241
"360930206002",1558,648,114.83,0.43,0.24,1242,0.19,7.95,1.58,18629,0.07,11745,7393,4226,95,8.7,68,7.08,7.8,5.64,1475,823,0.52,0.64,0.36,412385,395114,0.76735,108,378,344,765,187,281,297,182,55,4,5,31,17,16,54,0,0.843552,66,73,43,0.241379,0,62629.4794,97937.6634
"360930207001",2065,851,121.27,0.41,0.22,1124,0.19,6.72,1.55,17937,0.07,11427,7221,4069,102,8.5,67,8.82,8.2,7.02,1355,910,0.4,0.48,0.52,412385,395114,0.67454,266,574,297,1325,392,569,364,43,7,0,0,20,11,5,0,0,0,22,18,3,0.043,0,62928.0307,98573.5692
"360930207002",456,233,144.25,0.43,0.22,1118,0.21,8.06,1.78,20831,0.06,13151,8323,4726,77,7.8,66,3.61,5.2,1.62,1118,NA,0.79,0.84,0.16,412385,395114,0.80993,33,99,133,223,66,107,50,112,47,0,16,27,3,0,18,1,0.791537,24,56,32,0.444444,0,65852.7146,99795.4445
"360930207003",1134,399,34.27,0.4,0.22,1107,0.19,7.49,1.55,17807,0.07,11394,7221,4040,100,8.3,67,9.84,8.4,11.64,1133,1069,0.44,0.59,0.41,412385,395114,0.69383,42,128,184,277,86,124,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62281.3818,96922.61
"360930207004",1376,496,43.59,0.36,0.18,931,0.18,6.8,1.49,17509,0.07,11060,6951,3972,103,8.1,67,9.12,8.8,11.38,1097,878,0.32,0.24,0.76,412385,395114,0.72237,111,173,117,302,66,152,84,41,12,1,0,11,14,0,3,0,0,29,10,2,0.111111,0,62685.6466,96794.2026
"360930208001",690,365,43.11,0.34,0.17,878,0.17,5.08,1.4,16324,0.09,10426,6557,3703,124,8.8,68,15.74,9,8.47,NA,878,0.14,0.02,0.98,412385,395114,0.75027,200,239,94,355,107,149,99,67,0,0,0,26,11,27,3,0,0.843477,12,39,16,0.151242,0,59515.3295,92369.4447
"360930208002",1035,394,57.29,0.37,0.18,940,0.18,7.37,1.49,17692,0.08,11110,6956,4014,105,8.8,68,9.09,8.5,6.88,1158,831,0.34,0.33,0.67,412385,395114,0.74084,72,207,253,419,134,186,99,33,0,1,13,1,0,0,18,0,0,8,16,9,0.072052,0,61226.872,94694.6268
"360930208003",1008,293,152.36,0.38,0.2,1041,0.18,7.44,1.48,17170,0.08,10978,6926,3895,118,8.7,68,7.36,8.4,1.92,1131,974,0.07,0.43,0.57,412385,395114,0.64372,52,285,111,337,101,169,67,180,32,0,9,125,12,1,1,0,0.529261,43,44,93,0.485175,0,61484.2927,95098.5258
"360930208004",675,299,37.02,0.33,0.15,785,0.17,5.66,1.43,16606,0.1,10604,6660,3767,132,8.7,68,10.75,8.8,8.08,877,759,0.24,0.22,0.78,412385,395114,0.65364,111,238,82,279,94,132,53,205,16,33,1,26,6,0,123,0,0.66459,60,103,42,0.58908,0,62332.8769,95991.215
"360930209001",441,182,48.72,0.34,0.17,888,0.17,5.6,1.39,16574,0.09,10444,6508,3760,132,8.6,68,9.22,9,3.74,1406,707,0.05,0.26,0.74,412385,395114,0.63218,173,180,76,323,97,150,76,120,51,8,11,18,7,0,25,0,0.859693,55,43,22,0.34188,0,62597.6497,97366.9393
"360930209002",1557,454,51.44,0.35,0.18,903,0.17,5.66,1.39,16384,0.09,10401,6517,3717,125,8.6,68,8.64,9.1,8.83,1125,849,0.1,0.2,0.8,412385,395114,0.65594,78,188,146,377,108,176,93,321,19,4,8,82,0,0,206,2,0.546336,104,136,81,0.93314,0,62863.2426,97947.0095
"360930209003",907,380,39.82,0.38,0.2,1000,0.18,5.52,1.51,17684,0.06,11182,7051,4012,89,8.6,68,9.02,8.5,9.54,1185,768,0.34,0.56,0.44,412385,395114,0.70261,66,86,147,255,85,124,46,3,0,0,2,1,0,0,0,0,0,0,3,0,0.012658,0,63521.82,99340.7209
"360930209004",820,238,41.23,0.36,0.18,937,0.18,6.13,1.45,17257,0.08,10830,6775,3915,105,8.6,68,10.55,8.8,5.77,1206,825,0.19,0.29,0.71,412385,395114,0.5893,143,137,90,238,69,136,33,123,15,0,21,35,15,0,37,0,0.953123,54,55,14,0.398058,0,61850.1534,97184.2898
"360930210011",923,316,108.27,0.29,0.12,632,0.17,4.56,1.38,16313,0.11,10334,6428,3701,155,8.7,68,9.36,8.9,2.92,NA,632,0.01,0.08,0.92,412385,395114,0.93671,180,214,61,344,123,131,90,5011,79,1353,102,578,361,8,654,1876,0.760164,797,1537,2677,15.002994,0.4266204797,60655.6889,92554.6204
"360930210021",828,301,29.18,0.27,0.1,514,0.17,2.82,1.36,15924,0.1,10163,6365,3612,140,8.7,68,27.36,9.2,10.31,1643,295,0.06,0.16,0.84,412385,395114,0.79703,245,181,33,204,78,70,56,137,114,6,5,1,7,0,4,0,0.391682,22,53,62,0.346835,0,62249.1032,95612.2744
"360930210022",1131,381,43.4,0.4,0.23,1150,0.17,5.9,1.42,16472,0.08,10513,6635,3737,106,8.6,68,7.42,9,8.78,1625,845,0.12,0.39,0.61,412385,395114,0.61965,172,126,81,226,85,96,45,6,4,0,1,0,0,0,1,0,0,4,1,1,0.019672,0,60391.6373,94296.6309
"360930210023",838,483,50.58,0.24,0.07,347,0.17,4.29,1.43,16486,0.07,10571,6693,3740,104,8.6,68,12.09,9,9.55,NA,347,0.12,0.23,0.77,412385,395114,0.82191,218,228,39,212,80,92,40,91,5,34,0,37,0,0,15,0,0.858642,13,48,30,0.208716,0,60558.5462,94397.2031
"360930212001",850,318,113.16,0.37,0.19,958,0.19,8.46,1.54,18349,0.05,11454,7202,4163,67,7.5,66,5.96,8.3,2.81,1241,796,0.19,0.36,0.64,412385,395114,0.71922,118,156,173,472,117,205,150,66,0,2,13,21,24,0,4,2,0.800355,26,33,7,0.167939,0,53425.7503,86588.7946
"360930212002",1185,456,69.33,0.41,0.22,1114,0.19,8.1,1.59,18837,0.04,11770,7423,4273,55,7.1,66,7.78,8.2,6.58,1308,845,0.41,0.58,0.42,412385,395114,0.78111,41,164,336,604,181,248,175,86,29,1,3,26,16,11,0,0,0.822095,39,42,5,0.172691,0,50450.8798,82870.6173
"360930212003",791,357,93.37,0.44,0.23,1197,0.21,8.09,1.71,20431,0.03,12668,7973,4635,45,7.2,66,5.36,6.9,3.82,1305,921,0.62,0.72,0.28,412385,395114,0.81081,70,109,217,381,88,171,122,5,0,3,0,0,2,0,0,0,0,2,1,2,0.013228,0,48918.8756,80181.5855
"360930214001",1117,340,74.85,0.39,0.2,1040,0.18,8.33,1.5,17843,0.07,11192,7020,4048,93,8.5,67,7.8,8.4,4.54,1200,834,0.28,0.56,0.44,412385,395114,0.66348,188,152,203,347,115,154,78,105,22,0,63,3,4,0,13,0,0.695067,20,66,19,0.261845,0,59990.8191,94879.2419
"360930214002",389,166,35.22,0.33,0.15,789,0.18,4.28,1.47,17528,0.06,10976,6889,3976,83,8,67,8.09,8.8,4.71,NA,789,0.14,0.23,0.77,412385,395114,0.71048,83,162,78,261,89,88,84,21,9,0,12,0,0,0,0,0,0,8,11,2,0.077206,0,57054.4105,91173.0779
"360930214003",637,184,41.46,0.38,0.2,1005,0.19,6.98,1.53,18783,0.04,11493,7155,4261,58,7.9,66,6.71,8.5,4.44,1288,716,0.26,0.51,0.49,412385,395114,0.69543,0,145,167,203,62,85,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54986.1423,88045.2579
"360930214004",1060,360,58.75,0.35,0.17,863,0.18,7.88,1.5,17740,0.06,11147,7011,4025,84,8.2,67,6.66,8.6,6.13,1158,706,0.27,0.35,0.65,412385,395114,0.66197,64,187,195,318,111,145,62,87,0,0,87,0,0,0,0,0,0,3,14,70,0.256637,0,60037.5014,95035.0434
"360930215001",751,299,43.14,0.35,0.17,872,0.18,7.9,1.5,17900,0.05,11162,7007,4061,71,7.8,66,7.59,8.7,6.93,1175,749,0.22,0.29,0.71,412385,395114,0.6946,24,86,200,213,79,97,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55796.2876,89681.0886
"360930215002",2024,530,115.47,0.39,0.21,1091,0.18,7.8,1.49,17498,0.07,11038,6943,3970,94,8.3,67,9.71,8.6,4.59,1383,925,0.2,0.36,0.64,412385,395114,0.62844,32,398,259,736,195,373,168,1797,13,1,2,17,0,1753,4,7,0.077535,360,475,962,3.005017,0,59618.5347,94358.3016
"360930215003",620,193,51.97,0.49,0.31,1558,0.19,7.8,1.53,18290,0.06,11407,7150,4149,80,8.1,67,7.62,8.4,3.71,1938,890,0.27,0.64,0.36,412385,395114,0.72516,92,121,79,183,51,81,51,10,0,0,0,0,10,0,0,0,0,7,3,0,0.039063,0,56674.1609,90374.8847
"360930216001",813,325,43.12,0.4,0.2,1046,0.2,8.91,1.64,19756,0.04,12210,7652,4482,57,8.3,67,7.52,7.7,7.54,1072,904,0.64,0.85,0.15,412385,395114,0.72944,25,218,62,273,77,119,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62262.9123,97635.64
"360930216002",876,269,62.53,0.47,0.26,1352,0.21,9.79,1.71,20193,0.05,12657,7982,4581,71,8.2,67,6.66,6.6,4.3,1352,NA,0.8,0.93,0.07,412385,395114,0.76152,52,145,170,354,84,137,133,37,13,2,22,0,0,0,0,0,0,16,16,5,0.106017,0,62853.6354,98424.0715
"360930216003",1166,331,111.26,0.4,0.2,1042,0.2,7.78,1.66,19673,0.05,12299,7735,4463,76,8.1,67,4.83,7.2,2.97,1238,803,0.6,0.55,0.45,412385,395114,0.82099,22,128,203,578,150,258,170,533,14,0,37,4,2,128,347,1,0.499623,105,263,165,1.620061,0,61112.358,95811.3301
"360930216004",1304,511,95.04,0.38,0.2,1027,0.18,6.75,1.49,17602,0.07,11078,6959,3993,95,8.2,67,7.95,8.6,5.38,1359,780,0.22,0.43,0.57,412385,395114,0.72908,174,217,186,435,94,214,127,230,20,0,96,60,54,0,0,0,0.914544,89,75,66,0.458167,0,60433.6014,94860.3176
"360930217001",897,249,79.92,0.36,0.18,907,0.18,8.32,1.52,17818,0.08,11282,7084,4042,117,8.4,67,7.1,8.2,3.12,1159,816,0.28,0.27,0.73,412385,395114,0.71146,130,150,146,285,84,138,63,267,62,3,120,12,46,0,24,0,0.785762,84,67,116,0.747899,0,64780.3981,100774.5143
"360930217002",509,164,36.02,0.37,0.19,979,0.18,7.45,1.5,17433,0.08,11119,7014,3955,112,7.9,66,7.74,8.5,4.55,1258,655,0.24,0.54,0.46,412385,395114,0.71676,43,102,159,226,79,96,51,9,5,0,0,0,4,0,0,0,0,5,4,0,0.033457,0,64796.9002,98668.3523
"360930217003",2123,715,158.16,0.34,0.15,766,0.19,7.14,1.61,18602,0.06,11873,7540,4220,85,7.9,66,6.62,7.8,4.52,1242,567,0.45,0.3,0.7,412385,395114,0.68279,196,366,128,637,202,245,190,379,153,64,27,40,67,0,26,2,0.827318,150,121,108,0.568216,0,63836.8377,96853.945
"360930217004",638,291,44.67,0.24,0.07,339,0.18,4.56,1.46,17084,0.07,10835,6837,3876,92,8.2,67,8.01,8.9,6.51,NA,339,0.09,0.15,0.85,412385,395114,0.6379,192,100,27,225,76,101,48,96,0,0,0,0,0,0,96,0,0,20,60,16,0.308682,0,52856.3755,81289.1306
"360930218001",1134,417,357.38,0.47,0.24,1249,0.22,9.16,1.86,21824,0.04,13696,8667,4951,58,7.5,66,3.05,3.9,1.17,1249,NA,0.88,0.81,0.19,412385,395114,0.75949,44,249,137,442,114,190,138,387,44,20,30,38,47,48,160,0,0.87698,70,195,122,0.93253,0,65744.9859,98853.8406
"360930218002",656,212,85.88,0.49,0.27,1375,0.22,10.62,1.84,21570,0.04,13565,8598,4893,55,7.4,66,2.82,4.4,2.47,1375,NA,0.94,0.86,0.14,412385,395114,0.79573,40,27,180,217,55,76,86,35,1,4,1,22,7,0,0,0,0,15,13,7,0.152174,0,63529.1535,94168.7431
"360930218003",476,197,68.25,0.49,0.26,1347,0.22,8.85,1.84,21578,0.04,13571,8599,4895,58,7.4,66,3.79,4.5,2.89,1347,NA,1,1,0,412385,395114,0.83363,17,12,215,248,60,97,91,80,16,1,4,0,50,0,8,1,0.616844,52,24,4,0.333333,0,64677.8727,94767.6886
"360930218004",1012,323,87.73,0.55,0.34,1746,0.21,8.75,1.73,20261,0.05,12771,8084,4596,68,7.4,66,3.97,6.4,3.68,1746,NA,0.75,0.95,0.05,412385,395114,0.74601,0,48,295,332,74,119,139,85,21,2,28,27,7,0,0,0,0.850815,37,41,7,0.265625,0,63612.4978,92961.0123
"360930218005",1513,632,384.04,0.51,0.28,1434,0.22,9.45,1.87,21980,0.04,13773,8719,4986,51,7.4,66,2.68,3.8,1.65,1434,NA,0.93,0.95,0.05,412385,395114,0.80096,105,198,323,880,215,299,366,222,103,2,25,4,76,0,11,1,0.64608,103,73,46,0.366337,0,59255.4223,86638.9138
"360930218006",2455,1125,351.19,0.4,0.21,1054,0.19,6.9,1.6,18577,0.06,11792,7475,4214,77,7.6,66,4.75,7.9,3.2,1306,935,0.3,0.32,0.68,412385,395114,0.89764,189,793,452,1047,265,375,407,1173,194,43,35,133,152,171,441,4,0.819023,396,547,230,0.88931,0,61866.5308,92510.5581
"360930319001",2446,701,803.69,0.65,0.42,2140,0.23,11.16,1.87,22887,0.03,13988,8744,5192,39,7.8,66,1.28,3.5,0.87,2140,NA,0.84,0.93,0.07,412385,395114,0.74818,0,189,576,730,152,167,411,162,3,10,6,72,0,54,17,0,0.742868,54,45,63,0.222222,0,63567.7409,88622.5522
"360930319002",2234,872,645.33,0.55,0.33,1684,0.22,9.94,1.85,22429,0.02,13785,8653,5088,33,7.4,66,1.85,4.1,1.35,1878,958,0.84,0.79,0.21,412385,395114,0.77676,40,258,716,1317,283,301,733,220,3,13,11,124,1,1,66,1,0.545052,117,69,34,0.226337,0,60828.3732,86317.3531
"360930319003",1005,305,435.22,0.54,0.31,1563,0.24,11.33,1.95,23243,0.03,14446,9111,5273,46,7.4,66,1.2,2.5,0.7,1563,NA,1,0.87,0.13,412385,395114,0.77403,17,61,220,443,120,91,232,4344,908,58,43,30,140,1,3153,11,0.396844,707,988,2649,15.083333,0,62114.4679,86202.816
"360930319004",2035,915,660.39,0.49,0.28,1447,0.2,8.23,1.68,20217,0.04,12519,7865,4586,51,7.3,66,4.4,6.9,1.39,2079,712,0.41,0.54,0.46,412385,395114,0.82689,197,309,589,928,206,185,537,361,6,46,18,30,6,7,245,3,0.545478,107,178,76,0.345455,0,64028.0896,94752.7128
"360930320002",969,331,117.95,0.56,0.33,1692,0.22,10.89,1.83,22809,0.03,13775,8537,5174,48,8.8,68,2.83,4.3,2.81,1692,NA,1,1,0,412385,395114,0.80027,10,57,244,298,64,72,162,51,0,10,0,5,0,1,35,0,0.636665,24,20,7,0.167763,0,59087.8002,90172.3018
"360930320001",2143,859,1048.41,0.47,0.26,1353,0.21,8.74,1.69,21295,0.05,12795,7875,4831,66,8.7,68,2.47,6.3,0.82,1652,1083,0.42,0.47,0.53,412385,395114,0.77212,49,576,507,1061,212,277,572,743,3,13,281,28,0,0,418,0,0.564132,223,265,255,0.687327,0,55051.8983,83870.6852
"360930320003",749,254,89.11,0.64,0.42,2165,0.22,10.17,1.81,21748,0.04,13476,8463,4934,60,8.7,68,3.2,4.4,2.85,2165,NA,1,1,0,412385,395114,0.74615,0,72,210,265,59,51,155,100,85,0,4,11,0,0,0,0,0.463946,49,33,18,0.37037,0,60324.7579,91920.0406
"360930320004",992,394,102.64,0.63,0.41,2091,0.22,9.44,1.8,21416,0.04,13334,8400,4858,57,8.5,67,3.54,4.9,3.84,2091,NA,0.96,1,0,412385,395114,0.72549,0,100,261,470,108,111,251,31,2,0,3,26,0,0,0,0,0,15,11,5,0.087079,0,61002.9289,93067.7712
"360930320005",766,304,85.41,0.55,0.33,1688,0.22,10.03,1.83,22498,0.03,13684,8527,5104,40,8.3,67,4.11,4.8,3.56,1688,NA,1,1,0,412385,395114,0.7319,0,139,164,594,149,152,293,38,0,0,0,8,0,0,30,0,0,24,9,5,0.128378,0,60684.8402,92669.9768
"360930320006",771,237,99.92,0.53,0.31,1601,0.22,10.25,1.78,21048,0.04,13187,8331,4775,61,8,67,3.76,5.3,2.37,1601,NA,0.84,0.83,0.17,412385,395114,0.72421,17,73,236,461,91,113,257,105,0,20,11,9,1,0,49,15,0.804101,18,43,44,0.333333,0,63870.1763,96989.5546
"360930321012",1016,386,261.18,0.7,0.46,2369,0.24,10.88,1.91,24081,0.02,14440,8939,5463,29,7.6,66,1.56,3.2,1.48,2369,NA,1,0.97,0.03,412385,395114,0.74725,0,80,298,424,79,82,263,55,0,10,7,22,9,0,7,0,0.930384,22,18,15,0.149051,0,56835.7347,83390.4956
"360930321013",821,305,346.29,0.54,0.31,1601,0.23,9.7,1.9,22847,0.03,14092,8856,5183,40,7.7,66,1.88,3.4,0.88,1601,NA,0.87,0.79,0.21,412385,395114,0.74867,0,63,236,334,68,61,205,193,10,0,2,6,48,121,6,0,0.588988,53,72,68,0.654237,0,61954.3809,92545.6372
"360930321014",837,334,367.6,0.6,0.38,1963,0.22,9.55,1.79,22251,0.04,13465,8351,5048,50,8.2,67,1.84,4.8,0.91,2099,1206,0.67,0.85,0.15,412385,395114,0.75941,37,127,374,698,155,135,408,1091,244,118,20,55,71,397,39,147,0.833999,329,312,450,2.090038,0,55763.2467,83559.9448
"360930322002",1863,632,312.44,0.54,0.32,1628,0.22,10.22,1.81,21657,0.03,13400,8434,4913,40,7.2,66,4.05,5.1,2.02,1690,1285,0.8,0.85,0.15,412385,395114,0.7607,19,201,562,1007,231,324,452,436,0,0,53,3,6,0,374,0,0.346956,90,213,133,0.587601,0,40852.5248,67849.2334
"360930321015",2055,652,565.05,0.72,0.48,2475,0.24,11.02,1.93,24328,0.02,14570,9021,5519,23,7.4,66,1.43,3,1.15,2475,NA,0.99,0.99,0.01,412385,395114,0.73104,33,90,590,911,194,168,549,38,3,1,3,20,0,0,11,0,0,9,13,16,0.054913,0,57188.1865,79747.3387
"360930321021",833,309,761.89,0.64,0.41,2072,0.24,10.41,1.92,23915,0.03,14426,8953,5425,36,7.9,67,1.1,2.6,0.41,2257,961,0.86,0.86,0.14,412385,395114,0.73492,25,42,288,445,101,97,247,128,3,13,22,38,0,0,52,0,0.838432,45,56,27,0.371014,0,67789.1238,93625.7371
"360930321022",959,340,760.44,0.71,0.48,2431,0.24,10.45,1.95,23825,0.02,14563,9112,5405,35,7.4,66,0.87,2.5,0.45,2431,NA,0.91,0.96,0.04,412385,395114,0.74892,0,58,322,419,103,77,239,45,7,0,3,35,0,0,0,0,0,27,12,6,0.126404,0,57590.0872,82742.8021
"360930322001",1862,675,144.37,0.4,0.2,1042,0.2,8.81,1.62,19513,0.04,12061,7558,4427,57,7.4,66,10.75,7.8,4.68,1299,781,0.47,0.5,0.5,412385,395114,0.76552,81,259,279,785,234,231,320,122,15,12,12,6,24,47,6,0,0.872366,45,66,11,0.205387,0,44860.4445,74234.5428
"360930322003",410,197,53.06,0.42,0.22,1109,0.2,8.56,1.64,19773,0.05,12253,7684,4486,63,7.6,66,6.43,7.4,3.71,1321,858,0.55,0.54,0.46,412385,395114,0.75518,41,113,173,308,61,114,133,191,45,1,2,16,8,0,44,75,0.751167,44,62,85,0.618123,0,48602.252,79095.2587
"360930322004",625,320,338.02,0.44,0.24,1224,0.2,7.33,1.64,20113,0.05,12287,7639,4563,64,7.9,66,6.15,7.2,0.95,1248,1026,0.32,0.89,0.11,412385,395114,0.80999,22,210,294,411,92,158,161,74,13,0,10,10,15,0,24,2,0.911262,24,25,25,0.146825,0,47618.6341,77393.3873
